ticker,date,open,high,low,close,volume,adjustedClose
^BVSP,16/01/2025 10:00,122649,122660,120796,121234,11312100,121234
^BVSP,17/01/2025 10:00,121258,122674,121074,122350,10242300,122350
^BVSP,20/01/2025 10:00,122349,123098,121511,122543,4185300,122543
^BVSP,21/01/2025 10:00,122850,123462,122290,123338,7819600,123338
^BVSP,22/01/2025 10:00,123345,123865,122926,122972,9975100,122972
^BVSP,23/01/2025 10:00,122965,123958,122159,122483,9491400,122483
^BVSP,24/01/2025 10:00,122483,122908,122196,122447,7777800,122447
^BVSP,27/01/2025 10:00,122443,124862,122207,124862,11021500,124862
^BVSP,28/01/2025 10:00,124861,124881,123973,124056,8313500,124056
^BVSP,29/01/2025 10:00,124056,124767,123278,123432,7348500,123432
^BVSP,30/01/2025 10:00,123433,127169,123432,126913,11688100,126913
^BVSP,31/01/2025 10:00,126914,127532,126057,126135,10242600,126135
^BVSP,03/02/2025 10:00,126135,126473,125566,125970,9548900,125970
^BVSP,04/02/2025 10:00,125964,125964,124694,125147,9784500,125147
^BVSP,05/02/2025 10:00,125146,125846,124637,125534,9957400,125534
^BVSP,06/02/2025 10:00,125531,126399,125249,126225,10028600,126225
^BVSP,07/02/2025 10:00,126219,126524,124320,124619,10952400,124619
^BVSP,10/02/2025 10:00,124619,126386,124619,125572,8908600,125572
^BVSP,11/02/2025 10:00,125571,126886,125570,126522,11242800,126522
^BVSP,12/02/2025 10:00,126513,126513,124116,124380,14625100,124380
^BVSP,13/02/2025 10:00,124372,124853,123778,124850,9048100,124850
^BVSP,14/02/2025 10:00,124849,128482,124849,128219,12560100,128219
^BVSP,17/02/2025 10:00,128229,129534,128229,128869,7032800,128869
^BVSP,18/02/2025 10:00,128553,129294,128012,128532,10994100,128532
^BVSP,19/02/2025 10:00,128528,128528,127028,127309,9295100,127309
^BVSP,20/02/2025 10:00,127309,127871,127063,127601,10640300,127601
^BVSP,21/02/2025 10:00,127601,127654,126483,127128,11093300,127128
^BVSP,24/02/2025 10:00,127129,127275,125162,125401,10148900,125401
^BVSP,25/02/2025 10:00,125401,126718,125382,125980,11078000,125980
^BVSP,26/02/2025 10:00,125980,126563,124732,124769,11361800,124769
^BVSP,27/02/2025 10:00,124768,125497,124352,124799,12554000,124799
^BVSP,28/02/2025 10:00,124798,124916,122659,122799,24873800,122799
^BVSP,05/03/2025 13:00,122799,123364,122747,123047,9604100,123047
^BVSP,06/03/2025 10:00,123048,124112,122681,123358,10060600,123358
^BVSP,07/03/2025 10:00,123357,125822,122530,125035,9975600,125035
^BVSP,10/03/2025 10:00,125031,125031,123471,124519,9370800,124519
^BVSP,11/03/2025 10:00,124519,124625,122636,123507,8810400,123507
^BVSP,12/03/2025 10:00,123507,124048,122969,123864,8254800,123864
^BVSP,13/03/2025 10:00,123863,125774,123590,125637,11259000,125637
^BVSP,14/03/2025 10:00,125647,129194,125647,128957,14572600,128957
^BVSP,17/03/2025 10:00,128959,131313,128957,130834,11063200,130834
^BVSP,18/03/2025 10:00,130832,131834,130722,131475,10992400,131475
^BVSP,19/03/2025 10:00,131476,132984,131451,132508,12204900,132508
^BVSP,20/03/2025 10:00,132505,132713,131813,131955,14187500,131955
^BVSP,21/03/2025 10:00,132005,132588,131776,132345,14192000,132345
^BVSP,24/03/2025 10:00,132344,132424,130992,131321,8301200,131321
^BVSP,25/03/2025 10:00,131327,133471,131325,132068,9237600,132068
^BVSP,26/03/2025 10:00,132069,132984,132068,132520,9404600,132520
^BVSP,27/03/2025 10:00,132522,133904,132479,133149,10016200,133149
^BVSP,28/03/2025 10:00,133143,133143,131315,131902,8905500,131902
^BVSP,31/03/2025 10:00,131900,131901,130115,130260,9994900,130260
^BVSP,01/04/2025 10:00,130267,131982,130081,131147,8966100,131147
^BVSP,02/04/2025 10:00,131151,131424,130393,131190,8819500,131190
^BVSP,03/04/2025 10:00,131185,132552,130182,131141,12327500,131141
^BVSP,04/04/2025 10:00,131139,131139,126466,127256,13176400,127256
^BVSP,07/04/2025 10:00,127229,128411,123876,125588,14045900,125588
^BVSP,08/04/2025 10:00,125588,127652,123454,123932,12814700,123932
^BVSP,09/04/2025 10:00,123928,128649,122887,127796,16919800,127796
^BVSP,10/04/2025 10:00,127796,127797,124895,126355,11456300,126355
^BVSP,11/04/2025 10:00,126355,128386,126078,127682,10084200,127682
^BVSP,14/04/2025 10:00,127683,129955,127683,129454,10608700,129454
^BVSP,15/04/2025 10:00,129452,129927,128951,129245,8837800,129245
^BVSP,16/04/2025 10:00,129245,129605,128149,128317,11540200,128317
^BVSP,17/04/2025 10:00,128316,130091,127973,129650,9983400,129650
^BVSP,22/04/2025 10:00,129650,130877,128726,130464,8605300,130464
^BVSP,23/04/2025 10:00,130468,133318,130468,132216,11342700,132216
^BVSP,24/04/2025 10:00,132245,134938,132223,134580,14113400,134580
^BVSP,25/04/2025 10:00,134579,134992,134186,134739,13051800,134739
^BVSP,28/04/2025 10:00,134741,135709,134711,135016,11449700,135016
^BVSP,29/04/2025 10:00,135017,136150,134899,135093,12761100,135093
^BVSP,30/04/2025 10:00,135094,135171,133955,135067,15452400,135067
^BVSP,02/05/2025 10:00,135067,135275,134355,135134,12739100,135134
^BVSP,05/05/2025 10:00,135131,135198,133390,133491,10796300,133491
^BVSP,06/05/2025 10:00,133499,134135,133260,133516,11139700,133516
^BVSP,07/05/2025 10:00,133517,134110,132872,133398,9938200,133398
^BVSP,08/05/2025 10:00,133458,137635,133458,136232,17202900,136232
^BVSP,09/05/2025 10:00,136232,137286,136105,136512,13881800,136512
^BVSP,12/05/2025 10:00,136516,137519,136356,136563,10915800,136563
^BVSP,13/05/2025 10:00,136565,139419,136550,138963,13071200,138963
^BVSP,14/05/2025 10:00,138965,139362,138228,138423,11155300,138423
^BVSP,15/05/2025 10:00,138425,139408,138321,139334,11500800,139334
^BVSP,16/05/2025 10:00,139335,139335,137713,139187,12106000,139187
^BVSP,19/05/2025 10:00,139186,140203,138587,139636,9590600,139636
